tmean,rr,lo,hi
22.195728643216082,1.7769175520288745,1.2469983848300543,2.5320289305255157
22.369849246231155,1.78257088379056,1.249577082901119,2.542907515845746
22.54396984924623,1.7883203673296866,1.2522198843728105,2.5539362344561294
22.718090452261308,1.7941655406575132,1.2549249341524895,2.5651175617582505
22.892211055276384,1.8001059402645359,1.2576903260381784,2.5764540993036977
23.066331658291457,1.8061411006284505,1.2605141060817453,2.5879485676836986
23.240452261306533,1.8122705537233823,1.2633942759016787,2.599603799493905
23.41457286432161,1.818493828530283,1.2663287959567275,2.6114227323594155
23.588693467336682,1.8248104505484097,1.269315588790428,2.6234084020065427
23.76281407035176,1.8312199413078043,1.272352542255299,2.635563935369181
23.936934673366835,1.837721817882696,1.2754375127242459,2.647892543719033
24.11105527638191,1.8443155924057657,1.278568328295488,2.6603975158102884
24.285175879396984,1.8510007715832157,1.2817427919961213,2.673082211030705
24.45929648241206,1.8577768562105819,1.284958684988217,2.6859500525523288
24.633417085427137,1.8646433406892566,1.2882137697802218,2.699004520476422
24.80753768844221,1.8715997125436812,1.2915057934452503,2.7122491449683808
24.981658291457286,1.8786454519391713,1.2948324908467863,2.7256874993796756
25.155778894472363,1.8857800312003659,1.2981915878712285,2.7393231933550313
25.32989949748744,1.8930029143302696,1.3015808046656965,2.7531598659241796
25.504020100502512,1.9003135565298945,1.304997858878544,2.76720117857863
25.678140703517588,1.9077114037184923,1.308440468899113,2.781450808334936
25.852261306532665,1.9151958920543815,1.31190635709239,2.795912440786857
26.026381909547737,1.9227664474563937,1.315393253023458,2.8105897631498267
26.200502512562814,1.9304224851259506,1.3188988966658997,2.8254864573018494
26.37462311557789,1.9381634090698032,1.3224210415876625,2.8406061928258173
26.548743718592966,1.9459886116234746,1.3259574581073457,2.8559526200588583
26.72286432160804,1.953897472975438,1.3295059364133661,2.8715293631549526
26.896984924623116,1.9618893606920962,1.333064289638081,2.8873400131675755
27.071105527638192,1.9699636292436076,1.3366303568786255,2.9033881211595456
27.245226130653265,1.9781196195306312,1.3402020061560138,2.9196771913475996
27.41934673366834,1.9863566584120653,1.3437771373039245,2.936210674289483
