tmean,rr,lo,hi
1.7860486375483475,1.3756318646032364,1.2974073997026576,1.4585727099640962
2.0280845145296738,1.3828053081644978,1.3034590399370516,1.4669816708473293
2.2701203915109964,1.3900191861209872,1.3095603982015824,1.4754213249254295
2.5121562684923227,1.3972737643329978,1.3157119873539749,1.4838916048942596
2.7541921454736453,1.4045693106813864,1.3219143219533107,1.492392446125312
2.996228022454968,1.4119060950846052,1.32816791804733,1.5009237870071932
3.2382638994362942,1.419284389515886,1.3344732929432588,1.5094855693070293
3.480299776417617,1.4267044680205827,1.3408309649611139,1.5180777385529174
3.722335653398943,1.4341666067336778,1.3472414531683714,1.526700244438618
3.964371530380266,1.4416710838974436,1.3537052770948053,1.5353530412517336
4.206407407361592,1.4492181798792734,1.3602229564262456,1.5440360883267257
4.448443284342915,1.4568081771896724,1.3667950106759157,1.5527493505241636
4.690479161324237,1.464441360500416,1.3734219588319327,1.5614927987377152
4.932515038305564,1.4721180166628796,1.3801043189794666,1.5702664104304518
5.174550915286886,1.479838434726531,1.3868426078959641,1.5790701702021468
5.4165867922682125,1.4876029059576008,1.393637340617749,1.5879040703893401
5.658622669249535,1.495411723857923,1.4004890299762058,1.5967681117000387
5.900658546230861,1.5032651841839515,1.4073981861016565,1.6056623038850382
6.142694423212184,1.5111635849659488,1.4143653158929104,1.6145866664479518
6.384730300193507,1.5191072265273617,1.4213909224503873,1.6235412293961666
6.626766177174833,1.5270964115043693,1.428475504470548,1.6325260340350505
6.868802054156156,1.5351314448656137,1.4356195555992741,1.6415411338078727
7.110837931137482,1.5432126339321217,1.4428235637417037,1.6505865951840368
7.3528738081188045,1.5513402883974028,1.4500880103258715,1.659662498598344
7.594909685100131,1.5595147203477402,1.4574133695173916,1.668768939444169
7.836945562081453,1.5677362442826699,1.4648001073822619,1.6779060291235572
8.078981439062776,1.5760051771356514,1.472248680994719,1.6870738961574148
8.321017316044102,1.5843212356692702,1.4797588827871262,1.696272147435857
8.563053193025425,1.5926799536692318,1.4873259547826758,1.7054966509950216
8.805089070006751,1.6010749998220213,1.4949431249391945,1.7147415927006262
9.047124946988074,1.609499899740657,1.5026034825063697,1.724001013856431
9.2891608239694,1.617948040683051,1.5102999837436546,1.733268814491651
9.531196700950723,1.6264126704630646,1.5180254513563463,1.7425387514282524
9.773232577932045,1.634886896639039,1.525772574264545,1.7518044365756156
10.015268454913372,1.6433636859899334,1.5335339077121428,1.761059335466193
10.257304331894694,1.6518358642892725,1.5413018737220874,1.770296766046932
10.49934020887602,1.6602961163871552,1.549068761903246,1.7795098977423218
10.741376085857343,1.6687369866105697,1.5568267306132482,1.7886917508059565
10.98341196283867,1.6771508794922354,1.5645678084807453,1.7978351959784653
11.225447839819992,1.6855300608381134,1.572283896289538,1.8069329544705575
11.467483716801315,1.6938666591436227,1.5799667692260886,1.8159775982907436
11.709519593782641,1.7021526673684129,1.5876080794909195,1.8249615509379715
11.951555470763964,1.7103799450793853,1.595199359273502,1.8338770884800688
12.19359134774529,1.718540220971362,1.602732024089258,1.8427163410393181
12.435627224726613,1.7266250957745288,1.6101973764764184,1.851471294706871
12.677663101707939,1.7346260455574274,1.6175866100496168,1.8601337939078912
12.919698978689262,1.7425344254338677,1.624890813906271,1.8686955442393747
13.161734855670584,1.7503414736816874,1.63210097738106,1.8771481158024421
13.40377073265191,1.758038316280783,1.639207995143121,1.8854829470506083
13.645806609633233,1.765615971877273,1.6462026726299737,1.893691349174989
13.88784248661456,1.7730653571800459,1.653075731811673,1.9017645110467067
14.129878363595882,1.7803772927952806,1.659817817278265,1.9096935047357981
14.371914240577208,1.7875425095037902,1.6664195026432875,1.9174692916247589
14.613950117558531,1.7945516549852687,1.6728712972558666,1.925082729133467
14.855985994539854,1.8013953009926729,1.679163653213826,1.9325245780705678
15.09802187152118,1.808063950979082,1.6852869726702742,1.9397855106245372
15.340057748502502,1.8145480481784113,1.6912316154262208,1.9468561190054925
15.582093625483829,1.8208379841403568,1.6969879068020541,1.9537269247464653
15.824129502465151,1.8269241077188727,1.702546145781035,1.9603883886702334
16.066165379446478,1.8327967345123628,1.7078966134184546,1.966830921524962
16.308201256427804,1.8384461567525885,1.7130295815106533,1.9730448952888346
16.550237133409123,1.8438626536380696,1.7179353215187865,1.9790206551405636
16.79227301039045,1.849036502106464,1.7226041137429704,1.9847485320891594
17.034308887371775,1.8539579880390966,1.7270262567433088,1.9902188562526568
17.276344764353095,1.858617417889413,1.731192077005198,1.99542197077161
17.51838064133442,1.8630051307257325,1.7350919388473216,2.000348246339132
17.760416518315747,1.8671115106771876,1.7387162545717485,2.004988096325061
18.002452395297073,1.8709269997702733,1.7420554948566729,2.0093319924675463
18.244488272278392,1.8744421111418508,1.7451001993933764,2.0133704811009
18.48652414925972,1.877647442612932,1.7478409877701702,2.017094199884087
18.728560026241045,1.8805336906059384,1.7502685706071277,2.0204938949896665
18.970595903222364,1.8830916643865594,1.7523737609465482,2.023560438708432
19.21263178020369,1.8853123006096693,1.7541474859051163,2.0262848474203987
19.454667657185016,1.887186678147149,1.7555807985947087,2.0286582998782663
19.696703534166343,1.88870625796312,1.7566651142060854,2.0306723803080886
19.93873941114766,1.889868506062737,1.7573978062410291,2.032324700488417
20.180775288128988,1.8906773121976634,1.7577826161814487,2.0336193258211077
20.422811165110314,1.8911370773721803,1.757823763970061,2.0345608693640944
20.664847042091633,1.8912524024141444,1.7575256406529558,2.035154177499457
20.90688291907296,1.8910280793072536,1.7568928027092794,2.0354043179037453
21.148918796054286,1.8904690824684098,1.7559299663722672,2.0353165674098816
21.390954673035612,1.889580559986826,1.7546420019370297,2.0348963998003424
21.63299055001693,1.8883678248411124,1.7530339280508356,2.034149473570113
21.875026426998257,1.886836346110125,1.7511109059819958,2.033081619696572
22.117062303979584,1.8849917401928806,1.748878233863819,2.0316988294521043
22.359098180960903,1.8828397620523623,1.7463413409105388,2.030007242293763
22.60113405794223,1.8803862964975124,1.7435057816025434,2.028013133862769
22.843169934923555,1.8776373495172034,1.7403772298387277,2.0257229041250335
23.08520581190488,1.8745990396794083,1.7369614730542984,2.0231430656822096
23.3272416888862,1.8712775896082645,1.7332644063029305,2.0202802322810243
23.569277565867527,1.8676793175511321,1.7292920263027498,2.0171411075468484
23.811313442848853,1.8638106290472076,1.725050425446276,2.0137324739656046
24.053349319830172,1.8596780087086335,1.7205457857750994,2.0100611821361736
24.295385196811498,1.8552880121244948,1.7157843729207853,2.0061341403135478
24.537421073792824,1.8506472578974915,1.7107725300142225,2.0019583042609597
24.77945695077415,1.8457624198224767,1.7055166715663597,1.9975406674272245
25.02149282775547,1.8406402192154825,1.7000232773240638,1.9928882514635102
25.263528704736796,1.8352874174012568,1.6942988861055703,1.9880080970917315
25.505564581718122,1.8297108083667497,1.6883500896207768,1.9829072553347447
25.74760045869944,1.8239172115874194,1.6821835262823661,1.9775927791165526
25.989636335680768,1.8179134650326492,1.6758058750144813,1.9720717152387681
26.231672212662094,1.811706418356008,1.6692238490663678,1.9663510967376865
26.47370808964342,1.8053029262755247,1.6624441898390403,1.960437935624488
26.71574396662474,1.7987098421486125,1.6554736607336578,1.9543392160093145
26.957779843606065,1.791934011745736,1.6483190410308077,1.9480618876082938
27.19981572058739,1.7849822672263962,1.640987119810397,1.941612859630989
27.44185159756871,1.7778614213205004,1.6334846899222444,1.9349989950442736
27.683887474550037,1.7705782617176837,1.6258185420177866,1.9282271052072417
27.925923351531363,1.7631395456666752,1.6179954586535648,1.9213039448705258
28.16795922851269,1.7555519947863254,1.6100222084772935,1.914236207532234
28.40999510549401,1.7478222900894707,1.6019055405073899,1.907030521141711
28.652030982475335,1.7399570672203726,1.5936521785168116,1.8996934441414455
28.89406685945666,1.7319629119060471,1.5852688155319332,1.8922314618366685
29.13610273643798,1.7238463556214065,1.5767621084569885,1.8846509830815525
29.378138613419306,1.7156138714677418,1.568138672834322,1.8769583372704077
29.620174490400633,1.7072718702637213,1.55940507775033,1.869159771621866
29.86221036738196,1.6988266968477144,1.5505678408965167,1.861261448743748
30.104246244363278,1.690284626589933,1.5416334237946034,1.853269444466147
30.346282121344604,1.681651862112562,1.5326082271940438,1.8451897459301578
30.58831799832593,1.6729345302157579,1.5234985866496846,1.8370282499197077
30.83035387530725,1.6641386790071089,1.5143107682866352,1.8287907614240313
31.072389752288576,1.6552702752319035,1.5050509647587134,1.8204829924185058
31.314425629269902,1.6463352018012938,1.4957252914060888,1.812110560851798
31.556461506251228,1.6373392555152315,1.4863397826170006,1.8036789898275776
31.798497383232544,1.628288144976832,1.4769003883976441,1.7951937069693862
